Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 5163
Event count: 2558029736

Overhead  Symbol
0.03%     art::JNI<false>::GetStringCritical(_JNIEnv*, _jstring*, unsigned char*)
0.03%     art::NormalizeJniClassDescriptor(char const*)
0.03%     art::ThreadPool::GetTask(art::Thread*)
0.03%     art::gc::Heap::IncrementDisableThreadFlip(art::Thread*)
0.03%     art::mirror::Object* art::gc::Heap::AllocObjectWithAllocator<true, true, art::mirror::SetLengthVisitor>(art::Thread*, art::ObjPtr<art::mirror::Class>, unsigned long, art::gc::AllocatorType, art::mirror::SetLengthVisitor const&)
0.03%     mterp_op_and_int
0.03%     mterp_op_if_nez
0.03%     art::ClassTable::UpdateClass(char const*, art::ObjPtr<art::mirror::Class>, unsigned long)
0.03%     art_quick_alloc_array_resolved32_region_tlab
0.03%     artAGetObjectFromMterp
0.03%     mterp_op_int_to_long
0.03%     artUnlockObjectFromCode
0.02%     art::gc::collector::ConcurrentCopying::ThreadFlipVisitor::VisitRoots(art::mirror::Object***, unsigned long, art::RootInfo const&)
0.02%     art::Monitor::DoNotify(art::Thread*, art::ObjPtr<art::mirror::Object>, bool)
0.02%     mterp_op_move_object_from16
0.02%     art::String_toCharArray(_JNIEnv*, _jobject*)
0.02%     art::ClassLinker::DoResolveString(art::dex::StringIndex, art::Handle<art::mirror::DexCache>)
0.02%     ExecuteSwitchImplAsm
0.02%     void std::__1::__sort<art::LinkFieldsComparator&, std::__1::__deque_iterator<art::ArtField*, art::ArtField**, art::ArtField*&, art::ArtField***, long, 512l> >(std::__1::__deque_iterator<art::ArtField*, art::ArtField**, art::ArtField*&, art::ArtField***, long, 512l>, std::__1::__deque_iterator<art::ArtField*, art::ArtField**, art::ArtField*&, art::ArtField***, long, 512l>, art::LinkFieldsComparator&)
0.02%     mterp_op_move_result_wide
0.02%     art::JNI<false>::CallNonvirtualVoidMethodV(_JNIEnv*, _jobject*, _jclass*, _jmethodID*, std::__va_list)
0.02%     mterp_op_if_ge
0.02%     mterp_op_return_void
0.02%     art::gc::space::ContinuousSpace::Contains(art::mirror::Object const*) const
0.02%     art::JII::GetEnv(_JavaVM*, void**, int)
0.02%     art::MemMapArenaPool::TrimMaps()
0.02%     mterp_op_mul_long
0.02%     mterp_op_iget_object_helper
0.02%     bool art::hiddenapi::ShouldDenyAccessToMember<art::ArtMethod>(art::ArtMethod*, std::__1::function<art::hiddenapi::AccessContext ()> const&, art::hiddenapi::AccessMethod)
0.02%     art::annotations::GetLineNumFromPC(art::DexFile const*, art::ArtMethod*, unsigned int)
0.02%     art::ObjPtr<art::mirror::PrimitiveArray<int> > art::JNI<false>::DecodeAndCheckArrayType<_jintArray*, int, art::mirror::PrimitiveArray<int> >(art::ScopedObjectAccess&, _jintArray*, char const*, char const*)
0.02%     art::ConditionVariable::TimedWait(art::Thread*, long, int)
0.02%     MterpIPutU8
0.02%     art::Object_identityHashCodeNative(_JNIEnv*, _jclass*, _jobject*)
0.02%     art::ArtMethod* art::ClassLinker::ResolveMethod<(art::ClassLinker::ResolveMode)1>(art::Thread*, unsigned int, art::ArtMethod*, art::InvokeType)
0.02%     art::mirror::ObjectArray<art::mirror::Object>::Alloc(art::Thread*, art::ObjPtr<art::mirror::Class>, int, art::gc::AllocatorType)
0.02%     mterp_op_iget
0.02%     art::JavaVMExt::CheckGlobalRefAllocationTracking()
0.02%     art::jit::Jit::CanInvokeCompiledCode(art::ArtMethod*)
0.02%     art::Thread::AssertNoPendingException() const
0.02%     art::JNI<false>::SetByteArrayRegion(_JNIEnv*, _jbyteArray*, int, int, signed char const*)
0.02%     art::JNI<false>::ReleaseCharArrayElements(_JNIEnv*, _jcharArray*, unsigned short*, int)
0.02%     artIsAssignableFromCode
0.02%     art::Unsafe_park(_JNIEnv*, _jobject*, unsigned char, long)
0.02%     art::JNI<false>::GetIntArrayElements(_JNIEnv*, _jintArray*, unsigned char*)
0.02%     mterp_op_or_int_2addr
0.02%     art::ClassLinker::ResolveMethodExceptionHandlerTypes(art::ArtMethod*)
0.02%     art::VdexFile::GetQuickenedInfoOf(art::DexFile const&, unsigned int) const
0.02%     mterp_op_mul_int
0.02%     art::Thread::ObserveAsyncException()
0.02%     art::JNI<false>::CallBooleanMethodV(_JNIEnv*, _jobject*, _jmethodID*, std::__va_list)
0.02%     mterp_op_const_high16
0.02%     art::jit::Jit::PrepareForOsr(art::ArtMethod*, unsigned int, unsigned int*)
0.01%     mterp_op_iget_boolean
0.01%     art::ArtMethod::GetProfilingInfo(art::PointerSize)
0.01%     art::InvokeProxyInvocationHandler(art::ScopedObjectAccessAlreadyRunnable&, char const*, _jobject*, _jobject*, std::__1::vector<jvalue, std::__1::allocator<jvalue> >&)
0.01%     art::jit::JitCodeCache::LookupMethodHeader(unsigned long, art::ArtMethod*)
0.01%     MterpInvokeSuperRange
0.01%     art::JNIEnvExt::GetEnvHandler(art::JavaVMExt*, void**, int)
0.01%     art::mirror::Class::SetStatus(art::Handle<art::mirror::Class>, art::ClassStatus, art::Thread*)
0.01%     mterp_op_int_to_float
0.01%     art::JniIdReflectiveSourceInfo<_jmethodID*, void>::~JniIdReflectiveSourceInfo()
0.01%     art::ClassLinker::FindArrayClass(art::Thread*, art::ObjPtr<art::mirror::Class>)
0.01%     art::JNI<false>::NewStringUTF(_JNIEnv*, char const*)
0.01%     art::JNI<false>::ExceptionCheck(_JNIEnv*)
0.01%     art::ThreadList::RunCheckpoint(art::Closure*, art::Closure*)
0.01%     mterp_op_invoke_interface_range
0.01%     MterpAputObject
0.01%     mterp_op_invoke_super
0.01%     art::ReaderWriterMutex::ExclusiveLock(art::Thread*)
0.01%     mterp_op_aput
0.01%     mterp_op_aget
0.01%     art::VMRuntime_newUnpaddedArray(_JNIEnv*, _jobject*, _jclass*, int)
0.01%     mterp_op_sub_long
0.01%     art::JNI<false>::ReleasePrimitiveArrayCritical(_JNIEnv*, _jarray*, void*, int)
0.01%     art::jit::JitCodeCache::AddProfilingInfo(art::Thread*, art::ArtMethod*, std::__1::vector<unsigned int, std::__1::allocator<unsigned int> > const&, bool)
0.01%     art::interpreter::ArtInterpreterToInterpreterBridge(art::Thread*, art::CodeItemDataAccessor const&, art::ShadowFrame*, art::JValue*)
0.01%     art::JNI<false>::PushLocalFrame(_JNIEnv*, int)
0.01%     mterp_op_xor_int_lit8
0.01%     art::Thread::FromManagedThread(art::ScopedObjectAccessAlreadyRunnable const&, _jobject*)
0.01%     art::mirror::Object::CopyObject(art::ObjPtr<art::mirror::Object>, art::ObjPtr<art::mirror::Object>, unsigned long)
0.01%     art::gc::Heap::AllocWithNewTLAB(art::Thread*, unsigned long, bool, unsigned long*, unsigned long*, unsigned long*)
0.01%     art::JavaVMExt::HandleGetEnv(void**, int)
0.01%     art::InvokeMethod(art::ScopedObjectAccessAlreadyRunnable const&, _jobject*, _jobject*, _jobject*, unsigned long)
0.01%     art::Mutex::ExclusiveTryLock(art::Thread*)
0.01%     mterp_op_and_int_lit8
0.01%     mterp_op_const_wide_32
0.01%     mterp_op_add_long_2addr
0.01%     mterp_op_move
0.01%     mterp_op_aget_object
0.01%     mterp_op_if_ltz
0.01%     art::ConditionVariable::RequeueWaiters(int)
0.01%     art::JNI<false>::SetFloatField(_JNIEnv*, _jobject*, _jfieldID*, float)
0.01%     mterp_op_goto
0.01%     art::JniMethodEndWithReference(_jobject*, unsigned int, art::Thread*)
0.01%     art::interpreter::IsNterpSupported()
0.00%     artAllocObjectFromCodeInitializedRegionTLAB
0.00%     mterp_op_move_wide_from16
0.00%     art::RuntimeCallbacks::MonitorContendedLocked(art::Monitor*)
0.00%     mterp_op_if_gt
0.00%     _ZZN3art12StackVisitor9WalkStackILNS0_16CountTransitionsE0EZNKS_6Thread16GetCurrentMethodEPjbbE4$_76EEvRKT0_PS3_PNS_7ContextENS0_13StackWalkKindEbbEN18LambdaStackVisitor10VisitFrameEv$9179be54b48893a4aa4b2e5c55573bc5
0.00%     art::Object_notify(_JNIEnv*, _jobject*)
0.00%     art::ThreadList::Unregister(art::Thread*)
0.00%     art::mirror::Class::IsInSamePackage(art::ObjPtr<art::mirror::Class>)
0.00%     art::JNI<false>::CallStaticObjectMethodV(_JNIEnv*, _jclass*, _jmethodID*, std::__va_list)
0.00%     art::String_intern(_JNIEnv*, _jobject*)
0.00%     art::OatDexFile::GetOatClass(unsigned short) const
0.00%     mterp_op_instance_of
0.00%     MterpIGetU8
0.00%     mterp_op_const_wide_16
0.00%     art::RuntimeCallbacks::ThreadParkFinished(bool)
0.00%     MterpIGetU32
0.00%     void art::Monitor::Lock<(art::LockReason)0>(art::Thread*)
0.00%     art::RuntimeCallbacks::MonitorWaitFinished(art::Monitor*, bool)
